task_id,arrival_time,execution_time,deadline,priority,resource_1,resource_2,resource_3
15719,20,28,169,2,7,2,1
15720,20,39,72,1,3,5,5
15739,20,35,131,3,4,10,6
15782,20,39,184,1,5,9,1
15828,20,47,105,2,4,9,3
15843,20,40,121,1,9,10,6
16062,20,45,155,1,9,3,7
16194,20,50,214,5,3,3,2
16340,20,19,138,4,4,6,3
16697,20,19,99,5,1,10,8
16796,20,45,176,5,5,8,1
16808,20,29,128,3,9,7,8
16851,20,35,104,2,10,7,3
16956,20,8,76,4,10,2,4
16976,20,13,116,4,10,4,8
17022,20,41,118,3,5,8,8
17287,20,25,171,3,6,6,2
17665,20,45,183,4,3,10,5
17813,20,12,94,4,6,7,4
17870,20,35,205,4,2,3,4
17947,20,9,85,3,5,10,10
17951,20,28,147,1,3,8,2
17970,20,5,125,3,1,10,1
18204,20,32,130,4,1,10,5
18352,20,12,75,2,4,1,6
18465,20,8,83,3,7,8,2
18603,20,33,78,3,8,9,3
18623,20,35,207,2,9,3,8
18693,20,41,159,3,8,5,5
18811,20,44,122,1,3,9,3
18958,20,8,153,1,3,1,8
18974,20,42,186,3,4,4,8
18988,20,7,48,4,4,8,9
19064,20,16,211,3,5,1,10
19067,20,26,90,1,8,8,7
19137,20,11,98,1,9,2,6
19425,20,37,79,1,10,9,3
19435,20,6,204,5,10,5,5
19498,20,48,182,2,7,7,8
19593,20,26,84,3,7,10,1
19635,20,19,87,2,7,7,10
19705,20,19,168,2,1,4,5
19803,20,12,177,2,5,10,10
19926,20,50,168,5,1,10,8
10084,21,46,160,3,8,2,9
10128,21,27,140,1,10,4,5
10232,21,29,103,4,6,1,5
10302,21,9,41,1,2,2,8
10479,21,10,213,4,2,2,6
10595,21,17,178,3,10,4,3
10600,21,19,194,3,1,9,3
10656,21,24,172,5,1,5,1
10685,21,32,99,1,2,1,9
10708,21,49,160,5,3,10,2
10748,21,7,195,3,4,3,9
10795,21,29,100,5,6,3,9
10802,21,50,116,2,10,3,9
10803,21,8,59,5,8,2,6
10912,21,7,183,4,8,5,6
10967,21,43,134,1,4,3,2
10971,21,32,71,4,6,3,6
11070,21,23,161,2,1,10,10
11131,21,18,164,1,7,7,7
11210,21,24,163,1,10,3,3
11256,21,25,70,2,2,6,8
11374,21,25,61,3,7,1,10
11543,21,22,122,3,9,7,4
11649,21,43,119,2,8,5,7
11781,21,15,181,5,6,5,3
11875,21,27,187,1,9,9,9
11893,21,26,166,5,3,9,2
11927,21,32,156,4,3,9,6
11961,21,42,160,4,3,3,6
12576,21,35,115,5,8,9,4
12612,21,43,138,3,9,2,6
12618,21,16,114,3,7,6,6
12687,21,8,49,2,8,2,9
12903,21,42,84,5,2,7,1
12952,21,16,93,2,7,2,1
13035,21,38,86,5,2,9,9
13198,21,16,53,2,2,1,3
13234,21,11,153,4,9,5,10
13376,21,19,201,3,9,2,10
13559,21,49,106,1,6,4,3
13619,21,33,180,1,4,9,4
13922,21,38,88,3,10,7,8
14204,21,36,203,2,3,3,9
14311,21,46,149,2,2,7,7
14318,21,37,190,3,7,1,1
14660,21,26,177,2,7,9,7
14684,21,15,129,4,4,7,1
14692,21,8,91,1,3,1,4
14785,21,43,88,1,10,7,5
14928,21,48,113,1,3,5,9
14988,21,44,211,3,2,2,5
15068,21,6,194,3,10,10,1
15124,21,50,86,5,2,3,3
15225,21,19,78,4,8,1,9
15260,21,6,161,1,6,5,3
15340,21,40,142,3,1,9,9
15369,21,25,77,3,3,8,5
15510,21,33,104,5,6,9,3
15626,21,14,168,1,5,2,3
15643,21,47,146,1,10,8,7
15660,21,45,139,2,4,8,3
15838,21,39,100,3,4,5,5
15907,21,39,146,2,8,5,1
15973,21,48,112,2,7,4,2
16056,21,23,114,2,6,9,3
16079,21,15,198,3,3,7,5
16214,21,35,186,1,3,6,4
16289,21,40,188,5,5,5,8
16368,21,28,101,1,9,1,9
16517,21,15,81,3,2,6,3
16567,21,18,114,5,6,10,6
16760,21,33,185,4,1,7,4
16872,21,44,161,3,6,3,8
17012,21,42,216,5,4,3,1
17138,21,15,178,4,5,6,3
17502,21,32,73,2,10,6,7
17534,21,20,85,3,4,2,5
17595,21,34,80,3,4,8,3
17830,21,47,119,4,4,7,7
17832,21,39,215,3,1,10,9
17887,21,49,181,1,8,1,1
17977,21,37,81,3,1,5,9
18041,21,48,161,2,5,5,8
18134,21,28,107,2,5,6,10
18192,21,10,125,2,9,8,9
18249,21,5,52,3,5,4,2
18361,21,41,106,4,8,9,9
18713,21,42,131,4,10,5,1
18794,21,6,197,3,4,7,9
18896,21,22,66,5,4,9,4
18907,21,16,70,2,8,9,6
19007,21,22,168,5,7,6,6
19015,21,36,145,1,4,8,3
19076,21,41,89,5,1,2,2
19116,21,8,173,5,9,4,6
19354,21,15,205,4,6,10,3
19402,21,12,179,4,8,8,4
19447,21,32,135,1,5,2,4
19588,21,21,129,3,9,3,5
19592,21,19,202,5,3,10,2
19805,21,20,90,2,1,7,5
19880,21,6,131,3,8,1,4
19986,21,39,141,5,8,4,4
10245,22,23,169,2,9,6,2
10405,22,48,126,4,2,8,8
10577,22,31,147,1,2,1,1
10589,22,45,117,5,4,6,3
10670,22,16,85,4,5,1,10
10907,22,39,127,2,6,2,4
11042,22,7,70,3,3,7,10
11053,22,45,186,3,1,8,3
11058,22,5,60,4,1,3,8
11104,22,5,93,1,8,5,2
11311,22,26,78,1,1,6,1
11380,22,8,127,2,6,4,1
11604,22,43,169,4,5,6,4
11713,22,30,167,1,9,8,7
11782,22,11,128,1,8,8,6
11825,22,18,101,3,5,10,10
11940,22,28,108,5,3,6,4
11943,22,23,76,5,6,6,8
12045,22,39,171,3,4,7,7
12219,22,10,215,5,8,3,6
12225,22,6,169,1,9,10,5
12278,22,35,198,2,1,9,8
12371,22,18,57,4,4,2,8
12410,22,50,122,1,1,7,5
12430,22,23,112,4,4,6,4
12433,22,28,133,2,8,1,8
12539,22,33,133,5,10,4,9
12571,22,32,66,2,5,5,5
12584,22,29,70,4,6,6,5
12696,22,21,69,3,6,5,9
12710,22,42,98,3,6,6,4
12790,22,38,141,2,2,5,5
12855,22,17,214,2,8,5,2
12923,22,44,114,1,7,7,9
13227,22,11,94,3,8,8,1
13286,22,38,208,2,2,10,5
13342,22,42,179,1,10,10,9
13366,22,24,56,5,7,1,2
13370,22,28,137,1,2,3,3
13413,22,22,170,1,9,1,6
13482,22,10,126,4,4,6,4
13562,22,41,103,4,2,10,6
13778,22,40,208,5,1,10,3
13840,22,18,189,3,10,10,10
13849,22,12,70,4,1,4,7
14069,22,9,78,1,8,1,8
14145,22,48,215,1,10,9,9
14270,22,41,161,3,6,5,8
14324,22,17,167,5,6,7,3
14371,22,38,81,5,6,8,9
14487,22,26,183,4,5,6,8
14824,22,23,190,5,8,4,2
14828,22,35,150,5,2,2,9
14955,22,27,176,5,3,5,4
15052,22,13,177,1,5,7,2
15209,22,31,193,4,10,1,4
15320,22,16,97,2,5,3,4
15351,22,27,84,4,5,6,8
15904,22,25,71,4,9,7,1
15914,22,19,122,2,4,8,9
16101,22,27,134,3,6,4,1
16104,22,32,210,3,3,4,7
16110,22,12,58,1,10,3,7
16197,22,18,144,4,1,4,7
16258,22,21,110,5,7,9,10
16324,22,6,136,5,8,2,2
16338,22,33,212,5,1,10,9
16349,22,42,178,5,2,7,5
16352,22,8,199,5,10,3,4
16422,22,32,220,2,7,5,8
16439,22,50,181,2,3,1,1
16500,22,33,185,4,10,4,4
16511,22,42,109,4,10,10,9
16534,22,30,216,5,4,6,7
16620,22,22,102,4,7,5,2
17079,22,32,148,1,1,5,1
17190,22,27,198,5,7,6,4
17249,22,21,183,1,2,2,6
17301,22,29,115,5,6,3,6
17337,22,21,173,5,5,6,4
17693,22,43,75,1,6,7,6
17716,22,21,87,3,7,9,6
17730,22,12,111,5,2,7,3
17773,22,20,210,3,5,4,8
17850,22,29,148,4,7,8,3
17854,22,12,55,1,1,10,1
17873,22,10,207,1,7,7,7
17950,22,20,176,4,9,1,3
17980,22,45,80,3,10,10,2
17992,22,11,173,5,7,9,1
18047,22,28,202,1,3,9,3
18049,22,24,85,2,3,9,3
18090,22,12,137,3,5,7,5
18120,22,15,67,4,3,6,5
18127,22,47,83,5,8,10,10
18206,22,37,146,2,2,4,6
18327,22,41,172,3,8,5,9
18537,22,48,157,3,5,5,1
18829,22,30,93,4,5,10,5
18847,22,32,64,2,2,8,2
18915,22,22,177,4,10,10,9
18929,22,8,64,1,8,9,3
19152,22,6,46,1,7,8,7
19227,22,42,200,1,3,6,10
19229,22,9,168,3,5,7,10
19317,22,9,184,5,7,7,4
19482,22,30,175,5,3,9,10
19516,22,38,105,1,4,6,10
19550,22,5,52,4,8,8,9
19636,22,14,110,3,3,1,3
19836,22,30,95,2,7,5,9
10020,23,45,143,4,7,6,9
10023,23,37,181,4,4,2,9
10033,23,30,73,1,10,3,8
10106,23,48,104,3,4,1,8
10164,23,10,198,1,3,5,6
10281,23,41,142,3,5,4,5
10323,23,39,148,3,8,4,5
10480,23,47,149,3,8,2,5
10805,23,36,184,3,8,9,2
10926,23,36,81,4,1,8,10
10978,23,46,106,5,9,5,5
11054,23,49,193,5,7,3,8
11092,23,19,218,2,9,7,3
11173,23,25,178,5,4,1,6
11199,23,26,120,1,4,4,7
11428,23,8,121,2,4,7,10
11435,23,23,192,5,1,7,1
11485,23,23,134,1,3,10,7
11707,23,32,75,2,9,3,1
11740,23,50,132,3,5,2,8
11802,23,27,95,5,7,9,5
11834,23,41,183,5,8,10,9
12050,23,37,104,1,3,10,6
12089,23,41,223,3,10,7,9
12151,23,49,203,2,9,1,2
12307,23,49,221,1,1,2,8
12385,23,15,188,5,5,2,10
12402,23,5,83,1,7,7,3
12456,23,44,128,3,3,6,6
12510,23,38,153,2,1,4,9
12653,23,6,163,4,2,1,4
12835,23,47,126,5,3,8,2
12844,23,37,196,3,7,10,6
12860,23,22,174,4,8,10,2
13053,23,31,150,1,7,4,10
13058,23,19,101,4,4,4,9
13080,23,41,89,5,1,4,10
13111,23,9,114,3,6,5,5
13161,23,27,127,4,6,8,2
13213,23,31,109,1,10,2,6
13310,23,26,121,2,7,3,8
13496,23,14,193,5,1,6,1
13938,23,39,132,5,10,9,1
13943,23,11,51,1,3,4,4
13949,23,36,194,4,4,4,3
13963,23,5,159,5,1,10,2
14009,23,44,165,1,3,8,6
14030,23,36,185,3,3,10,4
14298,23,43,158,4,1,8,10
14493,23,47,149,1,5,1,9
14670,23,27,86,1,9,4,2
14701,23,33,90,3,10,5,10
14713,23,8,80,1,4,4,3
14755,23,35,160,3,9,3,6
14866,23,25,60,3,4,7,5
14981,23,22,62,1,1,7,2
15034,23,25,58,5,9,1,10
15082,23,18,212,5,3,5,2
15138,23,9,66,5,10,6,8
15158,23,31,101,5,2,9,1
15299,23,12,91,5,10,8,6
15473,23,28,112,5,1,8,8
15506,23,41,213,1,9,5,1
15550,23,27,161,3,10,10,7
15678,23,39,78,3,9,3,4
15943,23,35,172,3,4,8,2
16167,23,35,106,2,8,7,1
16196,23,19,99,4,7,1,4
16351,23,48,181,3,9,9,5
16414,23,10,60,1,9,4,2
16425,23,34,161,3,8,5,2
16546,23,16,86,1,6,5,1
16633,23,22,58,1,6,3,6
16655,23,37,159,4,7,6,8
17056,23,24,191,4,4,9,10
17144,23,47,195,1,8,5,8
17237,23,37,90,4,4,3,7
17313,23,35,76,3,10,3,6
17345,23,48,221,4,3,10,9
17364,23,23,216,2,2,10,10
17459,23,15,91,1,2,8,3
17592,23,46,121,2,4,9,6
17659,23,45,219,2,8,1,3
17667,23,35,187,1,1,2,9
17869,23,45,193,4,4,3,4
17889,23,11,72,4,1,3,5
17922,23,48,195,1,10,10,10
18018,23,26,65,1,9,6,1
18064,23,27,140,5,3,4,3
18124,23,37,76,1,6,1,9
18162,23,35,125,4,1,7,3
18240,23,34,134,3,1,8,5
18378,23,39,150,3,2,5,6
18471,23,50,179,4,1,4,3
18544,23,34,155,5,10,7,2
18677,23,34,156,2,2,8,7
18733,23,29,62,5,1,8,1
18769,23,43,77,2,3,5,8
18838,23,43,98,4,3,10,6
19017,23,39,97,1,8,2,2
19184,23,7,188,2,8,3,6
19310,23,34,175,4,4,7,3
19483,23,18,117,4,10,6,3
19534,23,7,182,1,10,2,8
19696,23,30,114,3,3,10,6
19845,23,48,128,4,3,2,1
10027,24,47,109,1,3,5,5
10190,24,16,50,3,9,2,4
10193,24,48,85,2,3,9,6
10317,24,32,129,1,7,8,7
10375,24,20,150,3,5,2,1
10412,24,38,123,4,5,8,3
10582,24,39,73,4,1,3,7
10857,24,17,217,3,9,10,6
10897,24,40,200,2,3,7,10
10909,24,47,200,5,5,2,8
11145,24,27,64,3,7,10,9
11367,24,5,45,4,5,3,6
11373,24,24,155,2,8,3,2
11490,24,21,100,3,10,2,6
11546,24,35,207,2,3,5,7
11986,24,45,162,2,5,2,5
11997,24,29,209,3,3,3,4
12203,24,33,201,5,10,9,4
12375,24,37,154,3,4,5,9
12594,24,16,123,1,3,1,1
12698,24,15,183,4,8,1,6
12733,24,13,86,2,1,3,3
12814,24,21,81,2,10,10,5
13148,24,38,135,4,4,10,3
13186,24,8,171,2,5,4,8
13351,24,16,207,1,1,4,3
13372,24,25,98,3,10,8,6
13580,24,43,101,3,6,6,6
13805,24,46,150,5,3,6,4
13854,24,36,79,5,2,2,4
13905,24,21,208,3,7,9,4
13929,24,19,104,3,6,6,5
14013,24,28,188,3,2,8,3
14049,24,32,109,5,9,4,7
14413,24,38,221,2,7,4,5
14416,24,44,184,4,2,3,7
14420,24,9,117,5,4,4,6
14469,24,26,162,2,6,8,1
14507,24,19,212,3,3,6,9
14546,24,42,139,3,6,4,2
14807,24,12,65,3,1,10,9
14832,24,44,86,1,10,10,10
14973,24,41,178,2,9,1,9
14986,24,31,93,4,3,5,2
15074,24,24,144,1,7,4,2
15201,24,8,183,2,1,9,7
15275,24,48,155,4,5,8,9
15314,24,25,97,2,2,5,2
15329,24,34,143,1,4,9,9
15354,24,13,182,3,2,10,1
15624,24,49,209,1,3,10,4
15688,24,15,191,4,10,4,3
15759,24,8,156,3,1,9,6
15854,24,16,166,1,2,9,6
15875,24,34,219,3,9,8,8
15885,24,36,70,2,8,9,6
16165,24,9,161,5,2,4,3
16307,24,19,209,2,4,7,1
16380,24,19,133,2,9,3,10
16384,24,32,196,2,7,7,8
16428,24,25,113,5,7,7,8
16520,24,21,128,1,5,10,10
16602,24,12,194,4,6,9,2
16644,24,29,130,1,2,5,6
16678,24,33,135,2,4,7,3
16815,24,49,85,5,9,6,8
17125,24,22,133,1,4,4,8
17152,24,42,158,4,8,10,1
17419,24,12,127,5,3,6,6
17433,24,42,80,1,9,1,9
17498,24,15,56,1,8,9,2
17613,24,23,66,5,3,9,8
17626,24,31,153,4,3,6,4
17781,24,21,205,2,6,8,7
17802,24,10,153,4,4,8,10
18037,24,32,149,3,10,4,10
18094,24,26,109,5,7,3,6
18208,24,22,148,3,10,10,9
18334,24,10,160,2,2,6,4
18813,24,39,218,1,7,9,3
18845,24,34,86,3,3,1,3
18874,24,34,139,4,1,3,3
18969,24,41,218,2,10,7,8
19090,24,43,150,2,9,3,1
19287,24,44,78,3,9,7,2
19297,24,6,186,1,5,3,1
19308,24,26,87,2,5,1,2
19324,24,49,134,5,4,10,9
19383,24,24,132,5,6,8,9
19561,24,17,104,3,5,7,1
19665,24,11,76,2,10,6,8
19679,24,35,133,4,8,5,1
19821,24,28,203,4,4,9,6
19891,24,42,133,1,1,4,9
10001,25,46,146,4,3,6,2
10056,25,28,99,1,10,1,4
10100,25,17,73,2,5,7,1
10219,25,27,211,1,9,10,1
10288,25,20,123,1,4,3,8
10311,25,42,81,3,4,5,1
10494,25,10,127,4,5,2,1
10555,25,11,172,2,5,5,5
10706,25,33,207,4,8,10,3
10846,25,9,171,2,5,4,7
10847,25,23,190,1,5,5,4
10872,25,48,146,5,6,9,2
10955,25,29,84,3,2,7,5
11050,25,12,210,1,10,7,4
11061,25,47,219,1,8,3,5
11137,25,34,71,2,2,9,6
11161,25,14,159,5,9,9,8
11182,25,6,129,3,4,1,9
11188,25,43,102,2,3,9,2
11273,25,47,100,1,3,9,8
11390,25,33,98,2,6,5,4
11537,25,10,77,1,10,9,4
11595,25,47,143,2,1,5,6
11677,25,14,191,5,9,6,9
11863,25,33,103,5,9,7,3
11879,25,19,143,4,5,6,9
12040,25,10,175,1,6,8,1
12055,25,30,90,3,3,3,8
12214,25,41,191,2,1,6,4
12223,25,49,157,1,7,8,4
12316,25,38,102,2,7,10,3
12335,25,15,75,4,2,4,8
12409,25,16,118,3,3,3,8
12413,25,5,107,2,7,4,10
12549,25,16,221,2,10,3,7
12690,25,32,86,5,9,8,4
12735,25,45,81,3,5,7,1
13419,25,18,113,1,3,2,9
13604,25,31,135,4,2,9,10
13649,25,24,139,1,6,8,4
13736,25,29,174,3,9,4,5
13898,25,48,90,1,4,4,5
13984,25,32,82,3,9,8,7
14054,25,19,66,2,7,3,5
14191,25,19,156,4,7,7,10
14258,25,5,178,4,6,7,5
14344,25,21,76,2,8,1,9
14388,25,40,102,5,1,4,6
14576,25,33,74,5,9,6,7
14577,25,30,155,2,6,3,10
14584,25,39,75,4,8,8,9
14606,25,32,126,2,3,7,5
14630,25,37,111,3,6,2,5
14662,25,28,145,2,8,5,4
14678,25,6,188,5,1,6,1
14727,25,38,79,5,7,7,6
14769,25,6,219,4,4,5,1
14838,25,29,100,2,1,7,2
14874,25,28,191,2,1,3,6
14887,25,30,160,4,4,3,3
14995,25,43,88,1,9,6,4
15129,25,41,172,5,1,9,7
15187,25,34,121,4,9,2,6
15301,25,12,195,1,3,10,1
15628,25,33,209,3,2,2,10
15670,25,46,213,5,9,8,9
15704,25,39,113,4,1,9,1
15744,25,43,224,2,4,4,4
15816,25,11,91,1,3,1,8
15979,25,14,113,1,4,5,2
16020,25,28,204,4,6,5,6
16023,25,9,110,4,10,9,1
16061,25,36,149,1,4,5,5
16136,25,13,86,1,8,6,3
16248,25,12,205,3,7,2,1
16259,25,36,150,4,9,10,5
16372,25,20,55,3,9,7,4
16607,25,21,123,3,9,10,7
16793,25,27,127,1,1,10,5
16848,25,46,87,4,4,1,8
16892,25,12,150,3,10,5,6
16999,25,8,215,1,9,7,7
17196,25,33,97,4,5,7,9
17238,25,36,96,1,8,8,6
17325,25,27,196,4,10,4,6
17387,25,45,161,4,9,3,7
17410,25,33,98,3,9,2,1
17437,25,32,187,5,6,3,9
17619,25,15,210,5,1,4,2
17689,25,47,123,5,10,7,1
17905,25,31,149,5,5,6,1
18001,25,50,139,5,2,6,2
18286,25,21,56,4,7,3,6
18577,25,30,113,3,1,8,6
18754,25,25,155,3,8,4,5
18942,25,42,167,4,4,5,10
19023,25,47,106,5,1,2,9
19333,25,12,58,5,3,1,3
19343,25,28,149,5,2,5,8
19602,25,24,88,3,7,2,10
19627,25,29,188,2,10,8,5
19678,25,39,172,2,9,9,9
19717,25,16,161,1,9,2,6
19773,25,32,159,2,5,8,7
19998,25,9,173,5,9,4,7
10042,26,47,166,3,6,6,6
10129,26,35,72,3,2,1,5
10499,26,6,63,1,4,10,10
10510,26,27,64,2,1,7,10
10754,26,50,187,1,1,3,8
10965,26,23,168,3,2,7,9
11024,26,21,173,3,9,4,10
11038,26,17,142,4,5,8,2
11234,26,6,105,3,9,3,2
11290,26,10,143,5,9,8,1
11321,26,36,162,2,8,6,6
11326,26,19,127,2,5,4,2
11355,26,27,223,5,10,9,10
11392,26,20,135,1,7,5,5
11393,26,9,52,5,4,4,7
11573,26,28,101,4,6,8,1
11705,26,36,135,1,7,7,7
11848,26,15,122,2,3,8,2
12194,26,25,145,5,4,10,7
12569,26,30,69,4,6,3,4
12611,26,39,84,3,6,2,7
12800,26,21,215,4,10,5,4
13028,26,20,92,2,8,8,4
13060,26,20,190,5,6,8,9
13150,26,36,158,2,1,4,7
13275,26,24,148,3,8,9,1
13307,26,42,147,3,10,9,3
13353,26,49,119,5,4,7,5
13357,26,49,200,1,9,5,4
13408,26,19,207,3,7,9,1
13432,26,23,116,4,1,5,2
13519,26,36,171,3,10,1,8
13669,26,11,204,5,9,3,7
13742,26,44,168,3,10,3,3
14048,26,21,69,4,10,8,8
14063,26,48,89,4,9,8,1
14108,26,15,202,1,8,9,5
14121,26,6,181,1,6,6,7
14147,26,8,187,5,8,4,5
14165,26,27,72,3,8,6,6
14601,26,26,89,3,3,9,8
14740,26,13,139,4,3,9,7
14757,26,5,45,2,2,5,1
14778,26,38,190,2,7,1,6
14808,26,44,107,2,6,1,4
14934,26,40,219,3,9,2,3
15195,26,41,114,4,9,10,7
15206,26,50,189,1,9,6,3
15282,26,48,113,1,2,1,8
15288,26,44,216,2,6,2,10
15388,26,35,133,2,5,6,8
15540,26,19,100,3,8,10,7
15715,26,48,184,3,5,3,2
15760,26,6,124,1,10,3,4
16094,26,44,198,4,6,9,4
16132,26,30,108,4,3,6,10
16251,26,39,153,5,4,10,8
16402,26,11,181,5,4,1,6
16455,26,37,103,4,8,1,7
16564,26,24,200,2,1,7,10
16757,26,12,105,2,9,5,10
16770,26,31,159,1,4,10,5
16809,26,5,80,3,3,8,6
16857,26,24,106,2,4,6,8
16879,26,16,155,1,4,1,1
16948,26,50,99,1,8,9,10
16973,26,33,157,1,4,8,2
17082,26,6,206,2,10,8,6
17116,26,28,103,4,9,1,6
17170,26,8,142,4,2,3,2
17222,26,38,184,4,4,8,10
17579,26,35,134,5,2,10,2
17801,26,36,84,3,8,3,5
17971,26,49,188,5,7,3,7
18034,26,27,94,5,6,10,5
18178,26,17,218,5,7,4,10
18402,26,32,106,4,2,10,1
18408,26,19,141,2,4,2,2
18410,26,15,69,1,7,2,1
18468,26,42,209,4,2,1,10
18621,26,40,153,2,5,1,5
18751,26,7,206,2,4,10,5
18879,26,10,50,1,10,2,5
18917,26,16,97,1,10,7,3
19003,26,26,174,1,4,2,2
19008,26,49,114,1,1,8,2
19424,26,24,216,2,3,6,8
19539,26,17,139,4,10,10,9
19575,26,32,115,1,5,9,5
19586,26,34,191,3,9,10,6
19661,26,30,165,1,1,9,7
19675,26,8,148,5,8,6,4
19680,26,6,68,3,5,1,2
19772,26,38,147,2,6,2,10
19871,26,6,113,2,6,5,8
19893,26,33,225,3,10,6,8
19918,26,29,134,1,2,7,8
19923,26,7,181,5,1,3,2
19931,26,22,205,3,8,8,6
19943,26,31,157,5,6,4,1
10121,27,16,140,3,10,2,3
10183,27,9,163,2,1,2,4
10200,27,50,189,1,1,8,5
10616,27,25,119,4,10,5,9
10657,27,11,124,3,10,2,9
10703,27,21,94,1,9,9,9
10830,27,13,218,5,2,3,7
10842,27,10,181,2,4,4,7
10902,27,47,224,3,1,2,4
10910,27,35,96,5,3,1,2
10914,27,5,139,5,1,10,1
10957,27,10,166,5,8,10,9
10973,27,48,212,2,5,5,9
11079,27,36,203,1,1,3,8
11090,27,28,66,1,10,7,8
11102,27,12,110,2,6,6,10
11119,27,21,127,2,3,1,3
11164,27,43,207,2,5,9,2
11204,27,34,118,2,5,4,5
11208,27,16,108,5,1,4,4
11218,27,20,227,3,1,2,1
11699,27,7,151,1,10,8,10
11739,27,50,124,3,1,9,3
11870,27,21,180,1,4,4,9
11902,27,31,203,4,9,8,3
12245,27,7,89,3,4,4,2
12314,27,17,108,4,3,3,2
12432,27,13,151,4,2,1,7
12503,27,13,185,3,5,8,7
12606,27,19,211,1,2,6,9
12646,27,29,111,5,7,9,1
12660,27,26,194,1,6,3,4
12876,27,26,152,3,9,3,7
13129,27,23,61,2,8,6,6
13156,27,34,195,4,1,1,6
13180,27,39,167,5,3,3,3
13409,27,29,73,2,5,9,10
13475,27,32,167,2,10,2,6
13546,27,36,202,4,9,1,7
13688,27,38,116,4,4,6,4
13712,27,41,163,4,1,9,5
13803,27,32,134,5,1,3,7
13956,27,8,109,2,6,3,10
13982,27,18,205,1,4,4,3
14035,27,31,187,5,2,2,5
14086,27,50,175,4,4,10,2
14100,27,29,202,3,5,9,4
14181,27,13,100,3,3,9,7
14211,27,11,57,3,7,9,6
14676,27,35,188,2,3,1,7
14826,27,27,187,4,6,4,2
15010,27,8,104,3,10,4,9
15058,27,34,75,2,3,6,8
15104,27,32,216,2,9,8,10
15163,27,37,182,4,9,10,4
15184,27,29,108,3,5,9,1
15220,27,28,190,3,1,10,9
15289,27,14,136,3,3,9,8
15382,27,23,204,1,5,3,7
15448,27,17,55,3,2,8,2
15635,27,15,102,2,2,6,9
15637,27,24,73,2,5,2,5
15758,27,6,55,2,4,9,3
15765,27,28,158,3,2,4,10
15834,27,8,61,5,1,7,1
15884,27,41,95,2,1,4,7
16099,27,28,114,1,7,8,8
16453,27,15,137,2,6,10,8
16570,27,47,157,2,7,6,3
16588,27,7,71,4,4,2,8
16643,27,19,67,1,3,10,9
16705,27,40,109,2,5,8,3
16825,27,41,208,2,2,4,2
17036,27,49,146,4,9,2,1
17041,27,12,183,4,7,10,1
17173,27,43,134,3,10,4,5
17247,27,45,184,5,5,2,1
17261,27,18,95,2,4,6,7
17382,27,21,152,1,1,9,6
17654,27,36,82,2,8,9,1
17668,27,25,201,4,1,3,9
17735,27,17,180,4,6,8,9
17750,27,25,83,1,9,1,5
17864,27,27,96,5,2,5,3
17879,27,8,199,5,8,9,4
17932,27,24,169,3,7,10,9
18073,27,28,200,3,6,4,6
18100,27,24,182,1,6,5,6
18101,27,23,203,4,10,10,3
18233,27,36,110,4,7,3,7
18337,27,19,152,2,8,6,10
18341,27,8,205,3,9,8,5
18373,27,33,154,2,4,7,8
18424,27,46,122,1,1,1,10
18457,27,44,218,5,9,3,1
18565,27,17,175,5,6,5,6
18578,27,23,177,1,1,1,4
18596,27,6,64,4,9,8,9
18611,27,17,136,2,8,7,8
18647,27,32,81,5,8,8,8
18787,27,11,163,2,7,1,10
18795,27,8,113,2,5,2,3
19108,27,29,227,1,6,2,6
19178,27,49,112,5,3,7,3
19283,27,19,66,2,4,8,3
19392,27,19,99,4,5,2,10
19562,27,31,221,1,8,4,10
19746,27,15,80,2,6,4,7
19908,27,49,151,4,8,2,1
10349,28,38,112,5,9,9,7
10351,28,26,221,1,5,2,6
10352,28,8,213,3,6,1,9
10363,28,48,104,4,3,5,6
10382,28,32,70,5,6,8,3
10395,28,21,179,4,4,6,9
10650,28,28,99,5,10,7,7
10697,28,28,192,2,3,10,2
10838,28,39,137,2,5,3,9
10866,28,8,206,1,5,7,4
10879,28,34,156,2,4,2,8
10940,28,24,171,4,5,7,7
11001,28,23,151,2,2,1,1
11152,28,8,200,5,2,3,10
11241,28,26,64,1,9,4,2
11242,28,50,102,3,3,1,5
11695,28,22,161,4,1,7,5
11710,28,31,168,5,10,5,9
11756,28,28,208,5,1,3,10
11977,28,26,149,1,9,3,6
12034,28,5,183,4,2,8,1
12142,28,39,106,1,4,8,10
12347,28,18,106,5,2,9,10
12417,28,11,57,5,10,4,2
12437,28,6,199,4,6,1,6
12454,28,50,177,5,6,4,10
12464,28,17,181,1,2,4,8
12504,28,37,192,2,10,6,10
12604,28,48,104,4,10,1,5
12692,28,5,228,5,4,4,4
12748,28,23,110,4,5,2,10
12893,28,26,68,5,7,2,1
13038,28,43,182,1,3,3,6
13048,28,47,181,4,3,1,4
13069,28,20,72,1,5,7,8
13102,28,29,82,5,1,9,4
13303,28,9,178,2,10,2,10
13329,28,18,110,3,7,3,8
13383,28,21,196,3,2,8,9
13417,28,13,225,5,4,3,10
13529,28,33,187,3,8,5,1
13683,28,9,108,3,10,3,3
13933,28,40,226,5,6,10,4
13976,28,21,122,5,6,4,10
14350,28,14,114,3,3,2,9
14478,28,48,220,1,8,7,1
14511,28,34,72,3,3,3,5
14614,28,18,117,1,3,2,9
14818,28,10,220,3,5,2,5
