task_id,arrival_time,execution_time,deadline,priority,resource_1,resource_2,resource_3
7853,28,32,141,5,3,9,7
7979,28,38,102,4,2,4,8
8077,28,19,101,1,10,2,8
8094,28,16,142,5,8,7,9
8098,28,41,80,1,4,7,9
8309,28,5,134,4,3,6,10
8337,28,32,161,5,7,10,7
8455,28,25,174,5,5,7,8
8552,28,13,139,3,4,1,5
8557,28,32,173,2,7,4,1
8582,28,19,112,4,5,5,8
8628,28,26,108,4,9,5,4
8834,28,9,126,2,5,10,5
8838,28,25,226,3,7,1,9
8897,28,25,208,3,7,8,7
9105,28,36,149,1,4,5,9
9312,28,37,127,2,2,6,3
9340,28,35,176,4,8,1,7
9465,28,46,85,2,9,2,10
9558,28,19,168,3,2,9,9
233,29,33,148,1,5,6,4
297,29,18,81,5,6,4,10
1117,29,28,210,3,3,4,3
1181,29,11,118,4,6,1,1
1209,29,49,181,4,9,1,8
1533,29,26,152,5,5,1,3
1618,29,25,93,5,1,4,8
1720,29,13,143,1,2,2,3
1780,29,34,94,5,5,5,10
1902,29,33,113,5,3,1,10
1964,29,32,205,3,4,5,5
1990,29,22,102,5,4,4,8
2054,29,27,190,1,6,2,3
2111,29,23,121,4,6,2,10
2255,29,41,142,3,7,8,10
2293,29,13,62,2,5,10,9
2428,29,18,116,2,6,8,7
2475,29,34,166,3,9,10,6
2539,29,10,69,2,2,1,10
2718,29,44,106,3,4,9,8
3104,29,33,142,2,1,5,4
3109,29,36,98,3,5,7,9
3229,29,34,139,1,3,6,6
3246,29,22,79,4,9,4,8
3277,29,31,175,3,10,7,5
3427,29,29,175,2,1,5,1
3680,29,29,116,1,1,6,3
3693,29,30,77,2,4,5,8
3731,29,46,206,1,2,5,5
3836,29,10,203,2,2,5,1
4014,29,14,114,1,9,6,10
4069,29,33,194,1,8,7,9
4074,29,11,208,2,6,10,6
4083,29,50,196,4,1,10,10
4145,29,42,153,5,8,10,1
4298,29,23,73,3,9,4,4
4438,29,48,220,2,5,5,2
4443,29,22,225,2,5,5,1
4509,29,30,174,2,10,4,2
4604,29,10,164,3,10,2,7
4706,29,37,172,2,1,9,1
4776,29,30,197,4,4,8,4
4825,29,22,111,2,2,10,6
4940,29,29,201,4,4,1,4
5180,29,43,128,1,7,6,2
5199,29,50,217,3,4,10,10
5334,29,18,99,3,3,10,7
5377,29,25,209,4,5,7,8
5422,29,38,191,2,2,2,4
5450,29,38,228,5,2,10,2
5598,29,15,139,3,10,3,5
5602,29,45,216,5,3,1,4
5938,29,33,224,2,5,6,1
5952,29,6,97,1,9,1,5
6057,29,20,103,3,1,6,7
6188,29,25,119,1,10,10,5
6244,29,37,213,5,8,5,3
6260,29,15,220,5,5,5,6
6302,29,7,158,3,6,2,10
6336,29,36,111,3,9,4,10
6431,29,33,115,5,2,2,2
6544,29,37,109,1,2,5,10
6626,29,48,208,1,3,2,3
6776,29,22,100,3,5,2,2
6796,29,19,154,5,4,10,7
6825,29,6,207,5,5,10,2
6918,29,33,222,1,9,5,8
6960,29,30,194,5,4,5,2
7019,29,5,148,5,10,3,3
7132,29,32,155,1,1,5,3
7142,29,31,201,2,7,10,5
7210,29,27,224,3,3,7,1
7214,29,11,128,4,9,10,2
7228,29,38,107,4,7,4,6
7317,29,27,166,4,4,5,2
7373,29,43,137,4,8,10,4
7389,29,19,70,4,4,3,4
7589,29,6,185,1,6,2,8
7693,29,35,149,2,2,5,4
7975,29,26,222,2,9,10,2
8114,29,20,94,4,1,1,3
8161,29,21,217,4,4,7,8
8345,29,7,214,1,9,4,7
8375,29,10,128,5,1,1,5
8387,29,19,170,1,1,8,2
8443,29,49,178,4,3,10,1
8503,29,49,150,2,3,10,6
8581,29,36,179,5,8,9,2
8696,29,23,80,2,3,9,6
8852,29,26,206,4,4,6,9
9094,29,21,129,1,8,2,7
9123,29,23,113,4,1,4,1
9126,29,38,189,4,8,10,3
9140,29,50,216,3,9,5,8
9237,29,7,140,2,9,3,10
9281,29,33,202,1,3,8,4
9378,29,43,212,4,1,4,8
9382,29,48,97,2,10,10,6
9386,29,30,119,3,8,8,9
9699,29,38,220,1,7,8,7
9718,29,14,224,5,6,6,10
9780,29,5,112,1,5,8,2
9788,29,9,128,1,7,2,7
9836,29,47,192,2,5,7,1
9974,29,5,169,1,2,7,8
82,30,11,70,4,6,6,5
90,30,18,88,2,2,2,8
110,30,32,105,1,7,10,5
194,30,41,144,3,7,3,3
335,30,22,225,1,10,10,1
377,30,31,185,1,2,4,3
433,30,45,122,4,3,1,5
511,30,24,201,4,2,1,4
579,30,8,68,2,5,8,10
580,30,16,93,1,7,1,9
582,30,38,141,2,6,1,4
761,30,12,222,4,2,2,8
934,30,46,145,1,4,7,7
966,30,7,187,1,10,4,8
1155,30,39,137,1,6,6,6
1172,30,31,198,1,7,9,3
1368,30,25,190,5,3,6,3
1381,30,14,127,4,1,10,5
1430,30,35,90,3,10,7,5
1753,30,6,169,4,10,10,1
1972,30,9,84,2,4,7,10
2075,30,45,205,1,4,1,8
2295,30,13,66,2,2,3,8
2542,30,32,118,3,10,5,9
2546,30,6,91,3,2,9,3
2627,30,43,130,4,6,4,9
2685,30,26,145,4,8,3,4
2727,30,36,78,2,10,1,10
2926,30,17,188,2,4,9,2
3231,30,50,127,4,3,8,3
3453,30,15,110,4,6,7,7
3634,30,14,153,4,3,9,3
3655,30,15,102,3,7,8,5
3674,30,38,113,4,5,5,8
3747,30,25,84,4,10,4,10
3766,30,26,90,5,4,8,1
4105,30,50,106,5,9,5,1
4371,30,50,169,1,4,3,4
4404,30,16,139,2,7,7,5
4758,30,23,192,1,3,10,1
4799,30,23,104,5,9,8,2
4936,30,10,73,3,1,8,1
5060,30,16,219,4,5,6,6
5218,30,47,118,2,3,8,6
5331,30,38,165,1,6,5,5
5374,30,33,203,4,8,7,8
5405,30,15,162,1,7,10,2
5522,30,18,137,1,10,2,3
5800,30,45,165,2,6,6,2
5925,30,20,87,1,8,6,6
6129,30,13,190,2,9,10,9
6301,30,40,133,5,1,6,3
6538,30,32,73,5,2,1,7
6553,30,19,221,5,9,7,5
6565,30,46,126,5,6,1,4
6705,30,49,184,1,10,1,8
7054,30,17,133,4,9,2,3
7126,30,40,179,5,9,2,7
7179,30,38,101,2,2,9,4
7219,30,15,182,5,1,8,8
7257,30,14,202,5,10,7,2
7303,30,33,198,2,5,10,6
7305,30,47,211,3,10,1,8
7580,30,28,122,1,7,1,1
7602,30,28,125,4,9,9,4
7616,30,14,118,4,5,10,8
7862,30,46,208,4,5,8,4
7999,30,30,83,1,1,5,8
8075,30,16,136,2,3,3,1
8222,30,27,77,4,4,10,1
8240,30,21,132,3,4,7,1
8389,30,41,176,1,7,2,4
8839,30,30,220,1,7,9,4
8966,30,19,92,4,9,6,5
9149,30,32,171,4,9,10,2
9177,30,49,106,3,1,5,10
9220,30,6,91,1,1,6,5
9338,30,15,130,2,8,2,9
9402,30,28,133,1,6,10,9
9578,30,43,188,1,2,9,9
9608,30,43,171,1,1,4,6
9642,30,40,157,3,4,1,2
9681,30,38,135,4,1,5,3
9842,30,17,65,1,2,9,3
393,31,26,185,2,2,10,4
430,31,12,137,2,7,4,4
492,31,48,170,1,7,1,9
493,31,7,136,2,8,9,8
495,31,30,94,1,5,6,1
509,31,42,192,1,4,6,2
702,31,47,89,4,8,3,4
774,31,28,135,1,5,2,4
1113,31,24,104,2,10,10,5
1189,31,35,227,4,3,10,2
1351,31,15,159,1,1,3,7
1380,31,35,144,5,6,7,3
1535,31,20,167,5,2,10,1
1854,31,45,153,4,6,6,4
1900,31,5,206,3,4,7,4
2194,31,12,208,3,2,5,4
2210,31,15,229,3,5,3,6
2346,31,33,177,2,3,8,7
2348,31,35,138,3,7,4,8
2413,31,10,164,3,7,8,4
2443,31,20,67,3,6,1,7
2496,31,11,118,5,6,6,1
2504,31,22,71,1,7,8,4
2565,31,46,125,2,2,8,5
2921,31,41,150,1,9,3,6
3056,31,14,128,1,4,10,9
3296,31,15,192,5,3,1,1
3430,31,24,215,5,9,3,9
3560,31,9,162,4,7,9,1
3593,31,42,154,3,7,5,3
3916,31,15,217,5,8,10,4
4152,31,28,171,3,10,4,2
4179,31,8,62,3,2,6,9
4198,31,11,61,4,3,10,4
4291,31,22,108,1,2,4,4
4334,31,22,139,3,6,2,4
4336,31,44,114,4,1,1,6
4347,31,30,99,3,2,5,5
4361,31,12,177,5,2,4,10
4496,31,38,183,2,8,3,2
4503,31,20,214,3,2,5,5
4583,31,42,110,4,4,3,6
4818,31,23,173,2,4,7,8
4865,31,45,126,3,10,3,10
4871,31,8,187,3,5,6,9
5146,31,12,226,2,6,8,5
5203,31,18,145,2,1,8,6
5219,31,16,166,4,4,8,7
5281,31,16,148,1,7,8,1
5610,31,38,97,1,8,1,10
5699,31,25,143,1,7,10,3
5939,31,29,81,5,6,9,8
6054,31,10,75,4,6,8,3
6076,31,43,126,1,9,10,6
6113,31,50,113,2,10,7,5
6274,31,35,101,2,3,5,2
6451,31,43,89,1,6,7,3
6582,31,10,83,4,5,10,6
6693,31,28,231,2,1,4,7
6781,31,50,208,2,1,5,3
6950,31,47,187,2,9,5,6
7168,31,39,127,1,2,2,3
7229,31,20,119,2,6,1,4
7268,31,49,139,1,2,3,6
7384,31,44,129,1,9,9,5
7449,31,20,154,3,5,1,1
7520,31,44,169,5,2,4,8
7726,31,5,70,1,9,5,7
7921,31,12,110,1,6,6,10
8067,31,45,133,2,10,10,2
8102,31,22,94,4,8,10,3
8150,31,31,173,3,7,10,10
8226,31,25,122,2,7,1,9
8303,31,14,127,1,1,7,7
8328,31,43,115,2,7,1,6
8446,31,33,201,1,5,7,6
8689,31,44,215,4,9,2,4
8868,31,42,147,4,7,4,2
9067,31,47,100,2,5,4,10
9072,31,18,107,2,7,3,10
9336,31,39,91,4,1,2,10
9359,31,23,75,4,1,1,1
9430,31,31,147,4,4,2,4
9533,31,48,89,3,2,2,10
9665,31,36,167,1,8,8,3
9777,31,40,103,4,6,5,2
9855,31,16,185,5,9,5,3
9862,31,6,193,1,6,10,8
9864,31,13,189,5,4,7,1
9922,31,42,179,1,7,10,1
38,32,42,115,2,1,5,5
282,32,42,208,1,1,7,9
588,32,15,141,3,9,6,7
619,32,7,86,4,3,6,4
644,32,31,135,1,2,9,8
655,32,13,155,5,8,3,10
709,32,47,220,4,3,1,7
838,32,38,208,4,8,5,5
924,32,16,191,3,6,8,3
1070,32,20,142,5,2,6,6
1106,32,7,91,5,10,4,6
1222,32,32,195,2,8,7,8
1327,32,38,206,3,7,3,10
1333,32,25,137,2,2,2,9
1389,32,15,124,2,10,3,1
1456,32,19,191,4,6,5,8
1625,32,35,229,1,1,6,2
1673,32,5,185,1,5,2,6
1688,32,13,96,1,2,2,10
1971,32,18,228,3,2,6,2
2028,32,48,153,3,7,9,7
2041,32,25,153,3,9,3,6
2089,32,35,222,4,10,3,7
2289,32,30,92,3,1,5,7
2320,32,27,176,2,4,2,6
2402,32,5,48,2,3,1,5
2404,32,18,232,5,2,4,8
2406,32,35,140,3,10,2,10
2420,32,48,165,1,5,4,10
2466,32,37,120,5,4,9,9
2531,32,38,143,4,7,2,7
2541,32,5,232,1,8,7,10
2547,32,10,168,5,1,5,3
2660,32,27,194,3,10,6,7
2749,32,7,114,1,8,1,4
2774,32,17,101,3,5,4,4
2985,32,10,107,5,2,5,4
3036,32,36,113,1,5,9,7
3248,32,29,110,2,7,3,2
3260,32,37,174,4,4,4,10
3336,32,43,107,5,2,5,5
3355,32,32,90,4,5,1,4
3433,32,20,105,2,8,6,7
3452,32,11,101,4,6,2,10
3526,32,49,179,3,1,5,10
3622,32,30,172,5,3,8,8
3627,32,35,81,4,5,5,2
3808,32,8,84,1,10,6,7
3826,32,29,111,5,5,2,7
3853,32,15,145,3,5,1,8
3982,32,16,219,3,4,5,7
4060,32,27,192,1,8,1,6
4386,32,41,100,4,7,9,7
4622,32,21,93,5,5,9,7
4664,32,25,192,1,10,3,2
4749,32,50,137,3,6,2,5
4779,32,26,227,2,8,8,6
4839,32,30,143,5,8,2,9
4884,32,44,154,1,1,1,1
5294,32,17,127,1,7,9,2
5531,32,24,207,5,10,1,8
5570,32,29,191,4,2,2,8
5654,32,29,137,2,2,2,1
5781,32,21,159,4,7,9,1
5893,32,7,91,3,1,9,5
5934,32,26,78,1,3,10,8
6126,32,46,108,3,1,3,4
6161,32,31,152,4,5,2,9
6542,32,8,132,2,2,8,2
6632,32,19,69,5,1,4,1
6681,32,49,213,5,2,4,1
6829,32,8,195,1,5,9,3
6845,32,8,211,3,1,4,8
6929,32,19,136,3,10,10,6
7321,32,9,128,4,5,3,7
7393,32,41,231,4,6,1,7
7426,32,8,149,4,5,10,8
7528,32,27,221,5,10,1,3
7603,32,23,88,2,8,4,10
7621,32,42,96,2,9,6,8
7653,32,23,87,1,1,10,1
7770,32,13,119,2,9,7,8
7845,32,30,165,5,8,8,1
8024,32,47,193,2,3,10,1
8063,32,13,189,1,6,10,1
8231,32,27,214,2,1,9,2
8282,32,30,152,4,7,2,8
8340,32,41,151,2,2,3,5
8418,32,40,181,5,7,6,3
8554,32,42,90,5,5,2,6
8560,32,22,81,5,7,7,1
8822,32,12,102,4,10,6,3
8872,32,37,117,5,7,10,10
8879,32,24,211,5,4,7,2
8925,32,28,101,1,8,7,3
8936,32,10,213,4,2,7,2
8996,32,17,161,3,9,7,1
9000,32,49,154,2,2,9,5
9040,32,23,191,4,5,9,5
9122,32,42,232,3,4,9,5
9199,32,29,91,3,7,5,1
9274,32,34,104,4,1,10,2
9311,32,12,158,2,1,3,4
9373,32,43,166,5,9,8,10
9403,32,30,141,4,5,9,5
9604,32,27,122,3,3,3,5
9791,32,34,192,2,2,6,1
9794,32,23,83,1,6,1,5
9835,32,20,106,4,5,6,9
9849,32,23,228,4,2,4,1
9865,32,34,202,4,9,3,2
9911,32,36,193,5,6,2,8
9953,32,32,199,4,6,10,1
436,33,12,122,2,1,2,6
564,33,27,73,1,8,3,4
946,33,12,220,5,4,10,6
1007,33,39,137,2,8,4,9
1043,33,10,139,5,6,5,7
1056,33,31,76,1,10,8,5
1121,33,29,149,2,10,6,5
1371,33,23,189,4,2,4,2
1482,33,38,199,2,3,10,9
1536,33,26,182,3,4,2,3
1836,33,35,83,1,7,5,7
1939,33,11,135,1,6,10,10
2001,33,44,202,2,10,1,5
2115,33,46,148,5,10,1,2
2191,33,34,148,2,7,3,6
2369,33,7,150,2,4,4,8
2417,33,10,160,1,3,5,2
2423,33,26,111,5,3,1,9
2433,33,39,191,4,6,9,8
2831,33,11,142,1,10,5,1
3192,33,29,83,4,5,8,5
3286,33,41,179,3,6,1,8
3305,33,39,83,4,1,4,6
3316,33,44,145,3,7,7,4
3395,33,7,124,1,8,2,4
3461,33,26,175,3,6,10,8
3630,33,50,143,4,6,8,1
3661,33,20,167,1,10,2,10
3673,33,26,196,1,3,10,6
3708,33,32,157,5,8,7,8
3758,33,21,130,5,4,5,1
3765,33,8,83,1,1,4,8
3791,33,32,172,3,2,6,5
3842,33,16,74,5,3,2,3
3868,33,49,99,5,10,6,1
3939,33,17,151,4,3,7,5
3962,33,39,124,4,1,10,6
4026,33,17,107,3,3,5,7
4085,33,37,176,3,2,10,2
4131,33,43,191,5,2,2,4
4193,33,20,167,1,10,3,9
4283,33,32,143,3,3,7,6
4300,33,29,87,5,6,10,7
4349,33,14,184,3,6,10,2
4514,33,30,131,3,9,5,6
4548,33,11,97,5,9,7,6
4810,33,11,72,3,9,10,6
4847,33,23,125,1,3,10,10
4950,33,13,204,1,8,5,5
5014,33,37,138,4,3,8,1
5224,33,21,86,4,10,2,7
5833,33,42,88,2,8,2,3
5998,33,6,179,2,3,10,2
6471,33,19,185,2,10,4,2
6558,33,35,201,5,1,7,10
6601,33,45,153,4,3,6,8
6814,33,29,165,1,10,9,5
6849,33,40,101,5,5,8,5
6862,33,34,172,4,1,8,5
6988,33,45,130,4,10,1,4
7002,33,15,131,5,1,2,2
7205,33,34,189,3,10,10,5
7376,33,30,132,5,1,9,8
7501,33,14,188,1,10,7,1
7509,33,7,135,3,9,9,2
7516,33,15,66,1,8,6,5
7578,33,48,225,2,5,1,6
7648,33,20,115,4,8,2,5
7752,33,41,180,4,4,2,6
7838,33,50,224,3,7,5,4
7908,33,16,135,3,10,4,4
7997,33,12,184,5,3,8,10
8003,33,28,199,5,7,3,6
8007,33,45,159,1,10,9,8
8358,33,14,86,2,10,2,5
8548,33,5,109,1,9,1,1
8569,33,11,224,4,2,9,5
8800,33,11,163,5,4,4,3
8945,33,27,208,5,5,1,4
9155,33,7,195,3,6,7,9
9331,33,14,159,4,2,9,3
9409,33,27,91,2,3,7,9
9632,33,36,217,5,7,4,6
9684,33,8,121,4,5,5,5
9775,33,28,220,2,9,4,10
9847,33,21,196,1,9,10,4
9955,33,46,188,4,1,7,3
9967,33,48,117,4,1,1,4
10,34,16,86,3,8,10,4
20,34,44,140,2,7,7,4
151,34,34,201,5,1,7,4
421,34,15,203,5,3,7,9
455,34,11,86,1,5,3,8
503,34,28,105,4,3,9,2
513,34,6,182,5,6,8,2
612,34,22,209,3,5,9,9
755,34,45,215,2,3,3,6
823,34,17,219,5,6,7,5
937,34,31,209,1,6,10,1
970,34,21,78,1,9,8,9
1283,34,44,199,1,2,8,1
1364,34,28,166,5,9,10,3
1615,34,18,122,5,3,2,9
1622,34,15,109,2,8,2,2
1652,34,50,112,4,3,10,4
1659,34,18,185,3,3,3,4
1682,34,36,210,1,2,8,9
1762,34,32,111,2,1,4,2
1957,34,6,182,1,5,10,10
2123,34,22,224,2,1,3,7
2387,34,32,220,2,8,2,6
2487,34,26,169,5,10,3,6
2735,34,13,106,2,1,8,9
2872,34,47,229,1,9,9,3
2874,34,11,217,5,10,6,3
2901,34,37,197,4,3,10,4
3001,34,47,166,1,1,1,4
3046,34,44,222,5,10,9,10
3313,34,50,233,5,10,6,10
3327,34,13,141,2,1,3,3
3666,34,8,109,1,3,3,9
3777,34,5,154,2,6,9,5
3899,34,5,198,1,1,9,1
4229,34,26,139,2,8,9,1
4268,34,19,162,1,8,6,5
4343,34,24,137,4,7,10,1
4369,34,16,149,3,2,10,8
4406,34,27,92,5,7,1,4
4742,34,12,195,3,2,2,7
4860,34,5,95,4,2,7,1
4923,34,44,196,2,9,2,7
5082,34,18,140,3,5,2,9
5253,34,19,97,5,9,6,10
5413,34,11,137,3,10,1,1
5494,34,8,180,1,1,7,1
5741,34,8,60,4,7,7,2
5769,34,39,175,1,1,1,8
5868,34,42,90,5,7,10,8
5996,34,28,101,2,3,10,10
6009,34,8,121,3,6,9,3
6164,34,42,206,1,6,8,1
6300,34,39,224,3,9,3,7
6508,34,10,205,5,3,3,3
6566,34,27,143,4,9,7,1
6575,34,9,175,5,3,1,9
6584,34,44,189,2,1,10,5
6677,34,34,135,5,4,2,7
6691,34,5,68,3,4,9,2
6695,34,14,89,2,9,10,9
6771,34,43,182,3,10,5,5
6890,34,32,166,5,3,8,4
6922,34,39,89,2,9,9,4
6976,34,49,112,5,5,5,3
7141,34,21,184,3,2,8,1
7170,34,29,134,5,3,2,8
7356,34,8,163,5,3,2,10
7406,34,33,186,5,10,1,5
7451,34,39,191,2,8,3,2
7537,34,27,107,2,10,5,5
7780,34,46,139,5,5,7,8
7876,34,30,102,4,2,6,6
7930,34,39,103,2,6,7,6
8049,34,46,108,1,4,6,8
8092,34,8,226,3,2,5,7
8267,34,27,216,3,4,6,5
8421,34,10,181,1,8,3,9
8427,34,22,89,5,8,3,6
8537,34,19,139,2,7,2,10
8659,34,43,224,5,8,3,4
8777,34,33,198,3,8,6,5
8908,34,31,186,5,3,9,3
8947,34,15,189,5,4,5,8
9047,34,15,96,1,6,7,1
9081,34,38,194,4,2,6,7
9240,34,24,176,5,1,2,4
9252,34,39,103,1,10,5,8
9585,34,12,181,3,4,10,1
9606,34,16,100,4,9,10,9
9654,34,39,167,3,5,6,10
9803,34,9,198,2,2,8,4
9959,34,26,110,5,2,3,3
33,35,29,198,2,10,5,5
83,35,39,188,2,6,10,1
214,35,31,87,3,2,7,6
227,35,48,145,2,2,4,7
315,35,10,179,2,3,5,4
316,35,17,166,4,6,4,5
367,35,35,169,1,4,8,6
445,35,37,191,1,5,1,7
527,35,37,121,4,7,10,7
534,35,47,206,3,3,7,5
703,35,42,100,3,10,9,10
763,35,7,155,1,1,8,10
769,35,37,150,2,8,6,1
788,35,26,214,2,10,9,3
929,35,8,78,1,7,4,6
1218,35,43,97,3,7,4,8
1323,35,16,79,5,3,8,4
1355,35,49,156,5,10,2,4
1446,35,45,176,3,9,6,2
1524,35,50,104,2,10,2,2
1605,35,45,156,2,6,2,8
1668,35,29,77,2,2,9,5
1671,35,17,96,2,3,4,1
2025,35,23,73,1,2,1,5
2262,35,27,97,4,9,8,4
2272,35,33,178,2,1,2,8
2329,35,31,220,4,5,3,8
2477,35,12,99,3,2,4,6
2509,35,33,195,2,10,1,5
2549,35,29,103,3,3,4,3
2734,35,8,228,2,4,5,4
2973,35,33,132,3,4,4,10
3061,35,20,183,3,7,4,4
3092,35,6,162,4,2,4,5
3093,35,13,92,4,2,1,1
3304,35,35,132,3,9,7,4
3364,35,40,230,1,6,6,9
3563,35,28,86,4,10,9,8
3644,35,18,162,5,8,8,10
3757,35,27,83,5,9,1,6
3945,35,15,181,1,6,9,5
3977,35,11,223,4,6,2,1
4017,35,34,96,3,4,7,4
4048,35,33,209,5,7,3,6
4301,35,16,208,5,9,2,4
4485,35,44,231,4,8,7,8
4561,35,34,168,3,4,9,1
4627,35,37,98,1,8,2,6
4797,35,36,192,3,8,6,8
4949,35,36,147,5,6,1,1
5034,35,21,211,2,1,4,4
5122,35,36,143,1,3,5,1
5182,35,9,65,3,2,9,8
5205,35,5,136,2,6,3,5
5227,35,34,148,5,6,2,6
5300,35,6,130,3,1,1,8
5596,35,29,78,3,9,7,5
5631,35,48,116,4,9,7,1
5721,35,23,137,4,9,5,5
5747,35,19,114,1,3,1,9
5761,35,22,96,4,7,4,1
5788,35,31,146,5,1,5,5
5832,35,13,166,1,9,2,3
6017,35,30,106,2,5,8,3
6125,35,48,221,5,4,7,2
6304,35,42,234,1,6,9,2
6315,35,18,168,1,7,6,4
6319,35,6,100,2,6,5,4
6381,35,22,186,4,9,9,3
6492,35,15,177,3,8,4,4
6513,35,45,175,2,5,6,10
6574,35,50,211,5,4,9,10
6683,35,13,210,3,2,2,5
7150,35,21,100,2,2,5,2
7244,35,21,223,1,8,1,5
7354,35,39,89,2,2,3,3
7510,35,31,106,3,9,9,2
7743,35,30,95,1,4,8,8
7791,35,10,196,2,7,9,6
7880,35,50,101,3,4,5,2
7925,35,11,222,1,5,3,9
7993,35,45,138,5,7,8,4
8099,35,43,96,2,3,4,4
8103,35,38,95,5,3,3,9
8126,35,49,145,4,1,1,9
8166,35,13,134,4,2,7,8
8218,35,46,98,4,9,8,8
8257,35,16,167,4,6,4,4
8566,35,43,233,1,10,3,2
8636,35,29,125,3,10,7,3
8688,35,38,208,2,6,3,2
8818,35,48,184,2,4,7,10
9221,35,33,154,4,6,10,2
9248,35,29,135,5,6,7,9
9767,35,44,148,5,2,6,6
9944,35,36,215,2,3,7,3
9964,35,45,231,4,10,1,1
9978,35,21,161,1,7,5,5
35,36,34,94,5,2,1,9
46,36,7,93,1,2,7,8
58,36,26,234,2,4,8,8
118,36,23,233,2,10,1,9
332,36,22,213,5,10,10,5
391,36,30,115,3,6,3,4
458,36,39,138,2,9,9,4
640,36,16,218,4,6,2,3
679,36,26,165,1,6,1,3
713,36,23,102,3,7,4,6
891,36,46,115,1,8,2,5
1122,36,32,149,4,4,7,5
1330,36,40,224,1,2,5,2
1347,36,47,114,5,9,1,6
1457,36,27,198,2,7,10,3
1733,36,37,147,4,7,1,8
1734,36,40,211,5,7,4,2
1796,36,44,115,3,4,2,6
1814,36,9,199,5,6,4,1
1983,36,48,170,4,8,4,7
1991,36,46,215,5,10,1,4
2004,36,22,191,1,8,9,1
2365,36,28,151,1,5,10,1
2491,36,47,164,3,5,6,3
2687,36,48,138,5,2,10,1
2751,36,25,205,3,2,3,2
2832,36,20,168,2,2,2,5
2834,36,45,214,5,5,5,10
2864,36,28,171,1,10,2,5
2893,36,32,232,2,10,6,5
3080,36,39,129,2,2,7,10
3140,36,26,232,4,10,1,8
3159,36,7,102,2,10,4,2
3247,36,44,168,2,8,5,4
3306,36,22,163,3,1,7,1
3460,36,32,214,2,5,4,8
3521,36,44,201,4,5,10,1
3531,36,30,196,1,9,1,6
3544,36,22,147,3,4,9,1
3555,36,42,228,3,3,6,10
3578,36,34,179,1,8,6,8
3590,36,36,210,5,4,6,3
3727,36,49,165,3,8,9,8
3862,36,12,110,2,10,7,7
3981,36,38,184,2,7,4,1
4125,36,20,169,4,5,3,7
4644,36,50,175,4,1,4,3
4700,36,17,213,2,5,5,4
4719,36,26,123,4,8,2,8
4853,36,21,225,3,4,5,8
5017,36,12,123,2,8,10,3
5159,36,15,185,3,9,10,9
5397,36,47,127,4,8,8,3
5420,36,17,155,2,1,10,6
5433,36,37,161,2,4,7,7
5544,36,43,137,1,3,2,8
5612,36,49,221,1,1,7,6
5762,36,10,156,1,7,6,8
5896,36,49,210,5,5,2,7
6180,36,18,82,2,6,10,3
6203,36,19,130,2,9,9,10
6320,36,29,119,5,7,5,3
6321,36,14,72,1,2,9,7
6531,36,33,233,2,8,7,5
6564,36,5,201,4,10,10,5
6607,36,49,129,1,4,10,6
6755,36,44,207,3,4,1,6
6861,36,7,173,4,5,2,2
6973,36,12,159,1,8,10,4
7008,36,7,56,4,9,8,7
7059,36,17,107,5,4,8,1
7107,36,34,199,4,4,6,5
7613,36,50,176,2,3,9,10
7952,36,21,153,5,6,4,6
8022,36,50,191,1,4,7,6
8130,36,48,165,2,7,3,4
8319,36,36,146,4,3,8,4
8393,36,36,217,2,7,8,3
8476,36,39,111,5,1,6,1
8518,36,42,203,1,5,9,3
8619,36,44,223,1,7,5,9
8691,36,44,99,3,8,5,1
8695,36,24,187,5,1,3,10
8949,36,45,221,5,6,1,9
9006,36,35,170,1,9,7,6
9087,36,50,215,1,8,5,10
9226,36,50,175,5,1,1,3
9315,36,25,228,1,4,9,7
9610,36,40,186,5,9,7,10
9772,36,24,198,1,1,3,3
9877,36,12,118,2,3,5,7
9963,36,6,128,4,6,4,1
9970,36,25,78,5,5,5,8
86,37,5,128,3,3,3,4
128,37,23,215,2,9,8,3
266,37,48,165,5,10,2,1
294,37,39,93,3,9,8,10
295,37,24,93,4,7,2,5
334,37,11,130,4,10,10,4
438,37,14,141,3,4,4,3
526,37,43,147,1,6,3,2
578,37,26,196,1,8,3,6
638,37,47,94,4,5,9,1
716,37,49,151,4,9,8,10
825,37,46,135,3,9,7,3
871,37,19,67,5,10,5,2
915,37,37,98,3,3,4,1
943,37,50,119,2,1,1,1
1069,37,28,89,4,7,9,3
1358,37,29,132,1,6,4,8
1458,37,50,234,1,9,5,4
1508,37,25,130,2,10,3,10
1588,37,40,181,4,7,3,6
1606,37,39,107,2,5,2,2
1774,37,47,101,3,10,3,9
1790,37,50,124,2,2,3,1
1824,37,10,203,3,1,4,1
2059,37,35,94,3,9,8,5
2199,37,17,95,1,9,1,6
2298,37,8,72,4,2,4,4
2440,37,47,212,1,6,9,4
2522,37,13,227,2,5,3,1
2568,37,30,191,2,8,6,6
2614,37,44,91,3,2,2,8
2654,37,21,146,1,3,4,8
2665,37,27,212,3,3,7,6
2878,37,34,151,2,1,4,5
3000,37,46,192,4,5,6,2
3048,37,42,122,2,1,9,9
3094,37,47,152,4,4,2,4
3258,37,45,105,5,6,4,1
3261,37,11,191,4,7,3,10
3297,37,10,131,1,8,5,8
3387,37,17,152,1,4,9,8
3491,37,20,78,1,5,3,6
